ID	PHYLLO09_pathabundance	PHYLLO10_pathabundance	PHYLLO11_pathabundance	PHYLLO12_pathabundance	PHYLLO13_pathabundance	PHYLLO14_pathabundance	PHYLLO15_pathabundance	PHYLLO16_pathabundance	PHYLLO17_pathabundance	PHYLLO18_pathabundance	PHYLLO19_pathabundance	PHYLLO20_pathabundance	PHYLLO21_pathabundance	PHYLLO22_pathabundance	PHYLLO23_pathabundance	PHYLLO24_pathabundance	PHYLLO25_pathabundance	PHYLLO26_pathabundance	PHYLLO27_pathabundance	PHYLLO28_pathabundance	PHYLLO29_pathabundance
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7179594126	0.0	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Pantoea.s__Pantoea_agglomerans	0.0	14.7257908851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7540784609	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7721314225	0.0
PWYG-321: mycolate biosynthesis	98.4219021044	200.0055219195	0.0	0.0	3.7337204992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.7122818267	2.7613359590	15.1027188604	23.2867933782	26.5371513552	54.7323251884	0.0
PWYG-321: mycolate biosynthesis|g__Acidovorax.s__Acidovorax_avenae	3.6131012035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	10.9354032819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	38.3292948964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|unclassified	0.0	10.4800206845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2908388138	0.0	4.3457072529	12.4110256553	5.4115897079	30.6058289139	0.0
PYRIDNUCSAL-PWY: NAD salvage pathway I	7.0454274001	46.3320949395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2202527514	0.0	0.0	0.0	0.0	13.1838468449	0.0
PYRIDNUCSAL-PWY: NAD salvage pathway I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9264072863	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	53.3212928645	63.9873000626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6631526737	0.0	6.2456661272	9.2987115211	14.6842039659	55.1429715835	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	14.5385248544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3607741930	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3151715002	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pantoea.s__Pantoea_agglomerans	2.3727894198	7.1934080701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pantoea.s__Pantoea_ananatis	0.0	2.3103662975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	6.2339555046	9.1305385149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pseudomonas.s__Pseudomonas_putida	0.0	2.4374672756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5002439468	0.0	16.6219895380	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	39.9462812536	254.4346760190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.4308751358	0.0	10.8485551022	0.0	23.6842826532	0.0	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.2862853002	0.0	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	7.0041513497	6.7607173570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REDCITCYC: TCA cycle VIII (helicobacter)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6042089200	0.0	0.0
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1520451163	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I	0.0	13.0718792443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8495684340	0.0	0.0	0.0	10.0081748521	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0081748521	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Pantoea.s__Pantoea_agglomerans	0.0	9.6714736391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8495684340	0.0	0.0	0.0	0.0	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Pantoea.s__Pantoea_ananatis	0.0	3.1549561573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	55.1499099249	466.4446813013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5625521446	0.0	10.7573302416	0.0	0.0	45.4630950071	0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	59.2158523974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	24.3755542769	148.1534877893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1432016846	0.0	8.9490581504	14.4328672265	11.7740178231	53.7380679587	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3607964455	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Pantoea.s__Pantoea_agglomerans	1.6796010678	14.0740436874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	0.0	8.0812595675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1472503043	7.3457893455	16.5428298842	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	167.9419553058	1235.5822438824	0.0	0.0	9.7108631995	0.0	2.0828419172	1.9541488365	0.0	0.0	0.0	0.0	1.7007583761	0.0	50.5172181122	2.0672535761	16.4723141971	32.9390670809	19.6654700221	122.4137831403	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	70.6286406764	475.6247876401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6498593845	0.0	5.6721493738	14.2185769774	0.0	65.1166577200	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	464.1271040066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_ebreus	1.5470185627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	5.0434706144	0.0	1.8446542526	1.5685629366	0.0	0.0	0.0	0.0	1.4899268768	0.0	5.8091435973	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	62.1983471266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5234607500	0.0	1.4056789429	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	26.7246947519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Corynebacterium.s__Corynebacterium_maris	1.7928512541	1.5176389814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8714597159	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0.0	17.2699294685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8085908063	2.0286033066	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	18.3795365108	25.3231118493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	7.2377724015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0.0	8.4989477722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0631614657	0.0	14.8590552058	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	14.9758916007	235.0156607381	0.0	0.0	0.0	3.0495964050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5343550027	0.0	9.7691591641	15.4275226356	13.4273156957	47.7102012013	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8251214680	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Pantoea.s__Pantoea_agglomerans	0.0	19.0729835384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2292842711	0.0	0.0	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Pantoea.s__Pantoea_ananatis	0.0	2.3941804482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|unclassified	0.0	8.0822949401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0781110163	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	30.4514812278	429.2745351159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.8785890293	0.0	12.8478670093	21.6569420428	16.4549756167	71.2223065282	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9539652414	0.0	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	17.4557620165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4773857625	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|unclassified	0.0	8.5831684949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0103912253	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	103.7896670192	293.1037662142	0.0	0.0	8.1106469150	0.0	0.0	2.1812356461	0.0	0.0	0.0	0.0	2.1557974694	1.9869613211	28.9328582943	0.0	11.9496445136	20.3071023690	27.1728359486	91.4076669139	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Pseudomonas.s__Pseudomonas_putida	0.0	2.7529201480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	13.8397809891	16.9151171790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5234904263	0.0	6.5312394263	15.8859649224	16.3360023256	54.0519592158	0.0
TCA: TCA cycle I (prokaryotic)	104.3372318577	264.6958122334	0.0	0.0	8.0633438736	2.0057570468	0.0	6.6103729440	0.0	0.0	0.0	0.0	5.0156506758	1.7768331869	32.2575703488	0.0	16.7719050580	22.3762210584	34.1038551910	94.2001148624	2.9824228004
TCA: TCA cycle I (prokaryotic)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	8.9811011190	17.6775145625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA: TCA cycle I (prokaryotic)|g__Pseudomonas.s__Pseudomonas_putida	0.0	2.2008117865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA: TCA cycle I (prokaryotic)|unclassified	23.6722826126	21.1129066530	0.0	0.0	5.8773118597	0.0	0.0	4.9288710401	0.0	0.0	0.0	0.0	0.0	0.0	14.2685022443	0.0	10.6051966512	17.3792038977	20.7067448826	62.5192674645	2.9824228004
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	0.0	64.0147711614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6697255626	8.9109800946	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis	111.5508130577	777.6398960666	0.0	0.0	3.9727830835	0.0	2.4525236789	3.6502096577	0.0	0.0	0.0	0.0	2.6999067628	2.1706086378	31.4322142530	2.5620970965	13.4952720962	10.0167766103	23.8161426142	104.9824858093	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_avenae	25.6696905086	147.7154748813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4929354063	0.0	3.2399038761	7.1632303086	0.0	41.5401630393	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	373.8843241927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_ebreus	1.9532511114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	3.4278394556	0.0	1.9543841137	1.8501785315	0.0	0.0	0.0	0.0	2.6999067628	2.1706086378	4.0049868042	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	52.2357658156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2803058767	0.0	2.3061741517	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	20.8362001270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Corynebacterium.s__Corynebacterium_maris	0.0	4.3028834401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1974856064	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Microbacterium.s__Microbacterium_testaceum	0.0	30.3650149935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5691042928	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	13.1329636168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	14.4759210056	15.0917474047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	3.2578607334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	5.1071093807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2053027503	0.0	0.0	0.0	7.6053970375	25.8633674111	0.0
TRNA-CHARGING-PWY: tRNA charging	33.4115582475	215.6822935048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4625009898	0.0	9.6842234257	18.9471500805	26.2639759366	71.8438085520	0.0
TRNA-CHARGING-PWY: tRNA charging|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6537653957	0.0	0.0
TRNA-CHARGING-PWY: tRNA charging|g__Pantoea.s__Pantoea_agglomerans	1.7044376682	11.5717433491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNA-CHARGING-PWY: tRNA charging|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7816402374	0.0	0.0	15.8936948975	0.0	38.7485362136	0.0
TYRFUMCAT-PWY: L-tyrosine degradation I	3.4854139572	8.1720263519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7624910459	0.0
TYRFUMCAT-PWY: L-tyrosine degradation I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7624910459	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	90.6978140032	688.7817115748	0.0	0.0	6.8347569875	0.9119927041	0.0	3.6364383729	0.0	0.0	0.0	0.0	1.7331418313	1.5888600798	29.6778991330	0.0	10.9448431519	25.4768436211	25.1856260730	122.3213116037	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	32.6893193540	122.4044683586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0448836433	0.0	1.2979585859	2.5409776162	0.0	25.3704754631	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	364.8232719461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_ebreus	2.9366604317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	5.4849709650	0.9119927041	0.0	1.8152341083	0.0	0.0	0.0	0.0	1.3579751875	1.4027064445	5.0541130937	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	44.7991909783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8505399591	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	16.0845625102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Corynebacterium.s__Corynebacterium_maris	2.2502278871	1.1119728207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2995118034	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8708171237	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Microbacterium.s__Microbacterium_testaceum	0.0	28.7464690728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.9009874698	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	4.1064699495	12.4424228683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1317150524	0.0	1.4493803899	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Propionibacterium.s__Propionibacterium_acnes	2.2212008845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
