ID	PHYLLO09_pathcoverage	PHYLLO10_pathcoverage	PHYLLO11_pathcoverage	PHYLLO12_pathcoverage	PHYLLO13_pathcoverage	PHYLLO14_pathcoverage	PHYLLO15_pathcoverage	PHYLLO16_pathcoverage	PHYLLO17_pathcoverage	PHYLLO18_pathcoverage	PHYLLO19_pathcoverage	PHYLLO20_pathcoverage	PHYLLO21_pathcoverage	PHYLLO22_pathcoverage	PHYLLO23_pathcoverage	PHYLLO24_pathcoverage	PHYLLO25_pathcoverage	PHYLLO26_pathcoverage	PHYLLO27_pathcoverage	PHYLLO28_pathcoverage	PHYLLO29_pathcoverage
PWY66-399: gluconeogenesis III|unclassified	0.0273250901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5613313725	0.0	0.5531863132	0.3633200920	0.5626875973	0.2416978155	0.0
PWY66-409: superpathway of purine nucleotide salvage	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000019	0.0000396607	0.0000000000	0.0
PWY66-409: superpathway of purine nucleotide salvage|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003770582	0.1240133781	0.0000003851	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000004	0.0	0.0106018178	0.0	0.0001612608	0.0000000000	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0586509446	0.0	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.2743000809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2935082377	0.0	0.0	0.0	0.0	0.0	0.0
PWY66-422: D-galactose degradation V (Leloir pathway)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWYG-321: mycolate biosynthesis	0.0000079706	0.0000000000	0.0	0.0	0.1990312601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030827737	0.6135940230	0.4310111082	0.2220755539	0.2124444758	0.0000000006	0.0
PWYG-321: mycolate biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.3484054110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWYG-321: mycolate biosynthesis|unclassified	0.0	0.0689246133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1736795295	0.0	0.4375541254	0.4904893431	0.0033200852	0.1071217617	0.0
PYRIDNUCSAL-PWY: NAD salvage pathway I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0000000000	0.0
PYRIDNUCSAL-PWY: NAD salvage pathway I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.0000001234	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000003338	0.0	0.0338157770	0.0000017864	0.0017229300	0.0000055552	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0000158436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006281153	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pantoea.s__Pantoea_agglomerans	0.3261292291	0.0011648818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pantoea.s__Pantoea_ananatis	0.0	0.3325048266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0186674056	0.0068813949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0536226309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090205289	0.0	0.0000001585	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000168	0.0	0.0627952738	0.0	0.0920725573	0.0	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5297717730	0.0	0.0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0092034160	0.0000002574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REDCITCYC: TCA cycle VIII (helicobacter)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0678733824	0.0	0.0
REDCITCYC: TCA cycle VIII (helicobacter)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034185608	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0000213726	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0214129163	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0193419880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2736930446	0.0	0.0	0.0	0.0	0.0	0.0
RHAMCAT-PWY: L-rhamnose degradation I|g__Pantoea.s__Pantoea_ananatis	0.0	0.4681376108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.2414132500	0.0	0.0	0.0000000000	0.0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.3432390034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.1510424781	0.0062225049	0.0010128374	0.0000000206	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000001911	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Pantoea.s__Pantoea_agglomerans	0.1536732130	0.1750379699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II|unclassified	0.0	0.0286234312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1682619425	0.1210837837	0.0000041596	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.9989934912	0.9999999994	0.0	0.0	0.7985743185	0.0	0.2235284216	0.1388486678	0.0	0.0	0.0	0.0	0.2278932730	0.0	0.8228664777	0.4820180023	0.6705138993	0.8529821638	0.1351218289	0.9252673815	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	0.1814227689	0.0001305532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2336362217	0.0	0.6295687063	0.5307041246	0.0	0.4935836654	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000551652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acidovorax.s__Acidovorax_ebreus	0.2528638811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.5966703924	0.0	0.4851572364	0.5865900067	0.0	0.0	0.0	0.0	0.5065550091	0.0	0.4547991842	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.4428277275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3955507742	0.0	0.2013178597	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0147664141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Corynebacterium.s__Corynebacterium_maris	0.4255399174	0.4285207882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2755109061	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pantoea.s__Pantoea_agglomerans	0.0	0.4807893000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6766035559	0.4569822892	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.8077624686	0.7966001373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.6360825745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	0.0	0.0227997970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000008916	0.0	0.0000000726	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.0000000000	0.0000000000	0.0	0.0	0.0	0.3839083661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000016578	0.0	0.0963227432	0.0130663206	0.0112849078	0.0000000001	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0187195018	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.2022300722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6650953151	0.0	0.0	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Pantoea.s__Pantoea_ananatis	0.0	0.3579385524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|unclassified	0.0	0.0161179521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000019222	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000037301	0.0	0.1849935219	0.0288529956	0.0233385718	0.0000000003	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0230318447	0.0	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.2729183410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5443533715	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|unclassified	0.0	0.0211717136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000001574	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.0124148253	0.0000000000	0.0	0.0	0.6670940821	0.0	0.0	0.1318120096	0.0	0.0	0.0	0.0	0.2698181928	0.2300670010	0.0040430771	0.0	0.3155943452	0.0508395914	0.5218053197	0.0003624236	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0107265480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|unclassified	0.1031238358	0.5107007728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7885662203	0.0	0.6103040439	0.5461012742	0.7037063451	0.8590065458	0.0
TCA: TCA cycle I (prokaryotic)	0.0083220003	0.0000000000	0.0	0.0	0.6532309704	0.2067563660	0.0	0.7591074974	0.0	0.0	0.0	0.0	0.7118452806	0.1847529503	0.0027939172	0.0	0.5975641930	0.0645430451	0.7028108429	0.0002417401	0.1631577958
TCA: TCA cycle I (prokaryotic)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0290147219	0.2547275632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA: TCA cycle I (prokaryotic)|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0072043305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCA: TCA cycle I (prokaryotic)|unclassified	0.8797983975	0.7334157871	0.0	0.0	0.7082439588	0.0	0.0	0.4402687369	0.0	0.0	0.0	0.0	0.0	0.0	0.9395895520	0.0	0.8668719634	0.5602161548	0.8538924556	0.9235163021	0.1500138202
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000001059	0.0000000097	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.0317033843	0.0000000000	0.0	0.0	0.2524572214	0.0	0.2680003098	0.4186611478	0.0	0.0	0.0	0.0	0.4168698246	0.3357492009	0.0166161313	0.5521880940	0.4689438980	0.0000041749	0.5803733926	0.8870868089	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000021300	0.0	0.3321487560	0.0231318637	0.0	0.0027593268	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acidovorax.s__Acidovorax_ebreus	0.3816494600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.4135611455	0.0	0.5007657375	0.6389902435	0.0	0.0	0.0	0.0	0.7141664844	0.4878593315	0.1312551462	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0811002369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5385552117	0.0	0.3375628952	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0072011926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Corynebacterium.s__Corynebacterium_maris	0.0	0.8247726820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4814386774	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.5248477531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6387887119	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.1290614507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.4395590015	0.1963091992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.1125377196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	0.0183715907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5334123571	0.0	0.0	0.0	0.0880456354	0.0997124621	0.0
TRNA-CHARGING-PWY: tRNA charging	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151272939	0.0	0.0438424635	0.0000261914	0.2289894773	0.0000000000	0.0
TRNA-CHARGING-PWY: tRNA charging|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2099654945	0.0	0.0
TRNA-CHARGING-PWY: tRNA charging|g__Pantoea.s__Pantoea_agglomerans	0.1399684998	0.0016228314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRNA-CHARGING-PWY: tRNA charging|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7663684026	0.0	0.0	0.0661085829	0.0	0.0006257823	0.0
TYRFUMCAT-PWY: L-tyrosine degradation I	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
TYRFUMCAT-PWY: L-tyrosine degradation I|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.1455400341	0.0000000000	0.0	0.0	0.5424796995	0.0777350960	0.0	0.4264950371	0.0	0.0	0.0	0.0	0.2328878962	0.2108638577	0.3732183272	0.0	0.3167932804	0.3509448522	0.6931017435	0.9841448602	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_avenae	0.0000003119	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000073194	0.0	0.0812936580	0.0000188134	0.0	0.0000009315	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acidovorax.s__Acidovorax_ebreus	0.5216141982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.6852238285	0.2186054548	0.0	0.6402221150	0.0	0.0	0.0	0.0	0.4767014269	0.3302249245	0.3789455692	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0603993866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2488248397	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0252201863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Corynebacterium.s__Corynebacterium_maris	0.5377678230	0.3248982175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5423583012	0.0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1221261717	0.0	0.0
