# Gene Family	SampleDe_Novo_Pyrimidine_Synthesis_Abundance-CPM
UniRef50_P18562: Uracil phosphoribosyltransferase	19.5442
UniRef50_P18562: Uracil phosphoribosyltransferase|unclassified	19.5442
UniRef50_UPI000299E8E1: Dihydroorotate dehydrogenase	19.484
UniRef50_UPI000299E8E1: Dihydroorotate dehydrogenase|unclassified	19.484
UniRef50_Q9UX10: Orotidine 5'-phosphate decarboxylase	19.3441
UniRef50_Q9UX10: Orotidine 5'-phosphate decarboxylase|unclassified	19.3441
UniRef50_Q06129: Anthranilate synthase component 2	19.1226
UniRef50_Q06129: Anthranilate synthase component 2|unclassified	19.1226
UniRef50_I4YG91	19.026
UniRef50_I4YG91|unclassified	19.026
UniRef50_C9CZ71: Uracil-DNA glycosylase	19.0228
UniRef50_C9CZ71: Uracil-DNA glycosylase|unclassified	19.0228
UniRef50_T0YZY8: Carbamoyl phosphate synthase small subunit (Fragment)	18.6584
UniRef50_T0YZY8: Carbamoyl phosphate synthase small subunit (Fragment)|unclassified	18.6584
UniRef50_Q1ZU96	18.6078
UniRef50_Q1ZU96|unclassified	18.6078
UniRef50_UPI0003F491FA: hypothetical protein TREMEDRAFT_73620	18.3962
UniRef50_UPI0003F491FA: hypothetical protein TREMEDRAFT_73620|unclassified	18.3962
UniRef50_UPI0003682803: hypothetical protein	18.3122
UniRef50_UPI0003682803: hypothetical protein|unclassified	18.3122
UniRef50_UPI0003819B54: hypothetical protein	18.1816
UniRef50_UPI0003819B54: hypothetical protein|unclassified	18.1816
UniRef50_A0QF69	18.029
UniRef50_A0QF69|unclassified	18.029
UniRef50_UPI0002FC29B0: hypothetical protein	17.7442
UniRef50_UPI0002FC29B0: hypothetical protein|unclassified	17.7442
UniRef50_UPI00021940C7: anthranilate synthase subunit II	17.5494
UniRef50_UPI00021940C7: anthranilate synthase subunit II|unclassified	17.5494
UniRef50_X1EBI3: Marine sediment metagenome DNA, contig: S01H4_S25582 (Fragment)	17.1404
UniRef50_X1EBI3: Marine sediment metagenome DNA, contig: S01H4_S25582 (Fragment)|unclassified	17.1404
UniRef50_UPI0001850D22: amidohydrolase	16.9423
UniRef50_UPI0001850D22: amidohydrolase|unclassified	16.9423
UniRef50_W1Y2F9: Carbamoyl-phosphate synthase large chain (Fragment)	16.8665
UniRef50_W1Y2F9: Carbamoyl-phosphate synthase large chain (Fragment)|unclassified	16.8665
UniRef50_Q26998: Uracil phosphoribosyltransferase	16.5124
UniRef50_Q26998: Uracil phosphoribosyltransferase|unclassified	16.5124
UniRef50_W2R9G2	16.2863
UniRef50_W2R9G2|unclassified	16.2863
UniRef50_I1BHK9	15.9785
UniRef50_I1BHK9|unclassified	15.9785
UniRef50_T1CV42	15.4036
UniRef50_T1CV42|unclassified	15.4036
UniRef50_L0A6H5	15.1747
UniRef50_L0A6H5|unclassified	15.1747
UniRef50_E8MMH4: Putative truncated transposase	15.0837
UniRef50_E8MMH4: Putative truncated transposase|unclassified	15.0837
UniRef50_UPI0001CC383F: anthranilate synthase component II, partial	14.9785
UniRef50_UPI0001CC383F: anthranilate synthase component II, partial|unclassified	14.9785
UniRef50_P11172: Uridine 5'-monophosphate synthase	14.8399
UniRef50_P11172: Uridine 5'-monophosphate synthase|unclassified	14.8399
UniRef50_UPI000365BFA1: hypothetical protein	14.7658
UniRef50_UPI000365BFA1: hypothetical protein|unclassified	14.7658
UniRef50_F0RTV1: Dihydroorotase, putative	14.731
UniRef50_F0RTV1: Dihydroorotase, putative|unclassified	14.731
UniRef50_UPI00037A73AB: hypothetical protein, partial	14.5156
UniRef50_UPI00037A73AB: hypothetical protein, partial|unclassified	14.5156
UniRef50_UPI0003B423E9: hypothetical protein, partial	14.3064
UniRef50_UPI0003B423E9: hypothetical protein, partial|unclassified	14.3064
UniRef50_T2RGU1	14.1798
UniRef50_T2RGU1|unclassified	14.1798
UniRef50_UPI00047B6853: NAD-binding oxidoreductase	14.17
UniRef50_UPI00047B6853: NAD-binding oxidoreductase|unclassified	14.17
UniRef50_UPI0003A37462: dihydroorotase	14.1229
UniRef50_UPI0003A37462: dihydroorotase|unclassified	14.1229
UniRef50_X0UBW7: Marine sediment metagenome DNA, contig: S01H1_S10568 (Fragment)	14.025
UniRef50_X0UBW7: Marine sediment metagenome DNA, contig: S01H1_S10568 (Fragment)|unclassified	14.025
UniRef50_K3XUB4	13.8729
UniRef50_K3XUB4|unclassified	13.8729
UniRef50_UPI000374D76F: hypothetical protein, partial	13.82
UniRef50_UPI000374D76F: hypothetical protein, partial|unclassified	13.82
UniRef50_B1IK08: Argininosuccinate synthase	12.8802
UniRef50_B1IK08: Argininosuccinate synthase|unclassified	12.8802
UniRef50_A4NYD7: Anthranilate synthase component II	12.8042
UniRef50_A4NYD7: Anthranilate synthase component II|unclassified	12.8042
UniRef50_UPI000364137F: hypothetical protein	12.7052
UniRef50_UPI000364137F: hypothetical protein|unclassified	12.7052
UniRef50_UPI000288B3DA: guanylate kinase, partial	12.6167
UniRef50_UPI000288B3DA: guanylate kinase, partial|unclassified	12.6167
UniRef50_UPI00036372D6: hypothetical protein	12.5111
UniRef50_UPI00036372D6: hypothetical protein|unclassified	12.5111
UniRef50_D8LXZ5: Singapore isolate B (sub-type 7) whole genome shotgun sequence assembly, scaffold_1	12.3997
UniRef50_D8LXZ5: Singapore isolate B (sub-type 7) whole genome shotgun sequence assembly, scaffold_1|unclassified	12.3997
UniRef50_K7MDG9	12.2792
UniRef50_K7MDG9|unclassified	12.2792
UniRef50_UPI000305C140: hypothetical protein	12.2783
UniRef50_UPI000305C140: hypothetical protein|unclassified	12.2783
UniRef50_O57739	12.2315
UniRef50_O57739|unclassified	12.2315
UniRef50_UPI00037DDE50: hypothetical protein	12.0819
UniRef50_UPI00037DDE50: hypothetical protein|unclassified	12.0819
UniRef50_Q1J391: Allantoinase	12.0746
UniRef50_Q1J391: Allantoinase|unclassified	12.0746
UniRef50_UPI0004263BBE: hypothetical protein	11.903
UniRef50_UPI0004263BBE: hypothetical protein|unclassified	11.903
UniRef50_UPI0003B55C83: uracil phosphoribosyltransferase	11.7239
UniRef50_UPI0003B55C83: uracil phosphoribosyltransferase|unclassified	11.7239
UniRef50_K1XPL2	11.5751
UniRef50_K1XPL2|unclassified	11.5751
UniRef50_X0VC69: Marine sediment metagenome DNA, contig: S01H1_S23057 (Fragment)	11.5626
UniRef50_X0VC69: Marine sediment metagenome DNA, contig: S01H1_S23057 (Fragment)|unclassified	11.5626
UniRef50_B3GW60	11.5404
UniRef50_B3GW60|unclassified	11.5404
UniRef50_W1YT29: Carbamoyl-phosphate synthase small chain (Fragment)	11.5371
UniRef50_W1YT29: Carbamoyl-phosphate synthase small chain (Fragment)|unclassified	11.5371
UniRef50_UPI0002626708: orotate phosphoribosyltransferase	11.382
UniRef50_UPI0002626708: orotate phosphoribosyltransferase|unclassified	11.382
UniRef50_UPI000472FBFC: hypothetical protein	11.1468
UniRef50_UPI000472FBFC: hypothetical protein|unclassified	11.1468
UniRef50_X6MR16	10.8803
UniRef50_X6MR16|unclassified	10.8803
UniRef50_UPI0003B60D65: aminoacylase	10.826
UniRef50_UPI0003B60D65: aminoacylase|unclassified	10.826
UniRef50_S6LKJ6	10.8163
UniRef50_S6LKJ6|unclassified	10.8163
UniRef50_Q9HF68: Orotidine 5'-phosphate decarboxylase	10.7594
UniRef50_Q9HF68: Orotidine 5'-phosphate decarboxylase|unclassified	10.7594
UniRef50_Q2N9N5	10.7538
UniRef50_Q2N9N5|unclassified	10.7538
UniRef50_K1RTB4: Glutamate synthase (NADPH), homotetrameric (Fragment)	10.4012
UniRef50_K1RTB4: Glutamate synthase (NADPH), homotetrameric (Fragment)|unclassified	10.4012
UniRef50_W5DJX6	10.2585
UniRef50_W5DJX6|unclassified	10.2585
UniRef50_X6MRK5	10.1769
UniRef50_X6MRK5|unclassified	10.1769
UniRef50_UPI00029AD5FF: orotate phosphoribosyltransferase	10.0798
UniRef50_UPI00029AD5FF: orotate phosphoribosyltransferase|unclassified	10.0798
UniRef50_Q01637: Uridine 5'-monophosphate synthase	10.0628
UniRef50_Q01637: Uridine 5'-monophosphate synthase|unclassified	10.0628
UniRef50_UPI00046A18BB: hypothetical protein	9.95161
UniRef50_UPI00046A18BB: hypothetical protein|unclassified	9.95161
UniRef50_L7G247	9.87275
UniRef50_L7G247|unclassified	9.87275
UniRef50_I2FJM1	9.62355
UniRef50_I2FJM1|unclassified	9.62355
UniRef50_UPI0002192BBF: anthranilate synthase component II	9.59265
UniRef50_UPI0002192BBF: anthranilate synthase component II|unclassified	9.59265
UniRef50_UPI000476F1E3: hypothetical protein, partial	9.51257
UniRef50_UPI000476F1E3: hypothetical protein, partial|unclassified	9.51257
UniRef50_UPI000380E05E: hypothetical protein	9.43281
UniRef50_UPI000380E05E: hypothetical protein|unclassified	9.43281
UniRef50_X0TXK1: Marine sediment metagenome DNA, contig: S01H1_S00172 (Fragment)	9.4102
UniRef50_X0TXK1: Marine sediment metagenome DNA, contig: S01H1_S00172 (Fragment)|unclassified	9.4102
UniRef50_UPI000372E9D2: hypothetical protein	9.40571
UniRef50_UPI000372E9D2: hypothetical protein|unclassified	9.40571
UniRef50_S6QF79	9.32038
UniRef50_S6QF79|unclassified	9.32038
UniRef50_X0YNF4: Marine sediment metagenome DNA, contig: S01H1_S41131 (Fragment)	9.28166
UniRef50_X0YNF4: Marine sediment metagenome DNA, contig: S01H1_S41131 (Fragment)|unclassified	9.28166
UniRef50_X0T072: Marine sediment metagenome DNA, contig: S01H1_S01568	9.23611
UniRef50_X0T072: Marine sediment metagenome DNA, contig: S01H1_S01568|unclassified	9.23611
UniRef50_I5BZX2	9.18236
UniRef50_I5BZX2|unclassified	9.18236
UniRef50_UPI0003D7300F: PREDICTED: carbamoyl-phosphate synthase small chain, chloroplastic-like	9.07786
UniRef50_UPI0003D7300F: PREDICTED: carbamoyl-phosphate synthase small chain, chloroplastic-like|unclassified	9.07786
UniRef50_UPI000454BEA7: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial-like, partial	8.80223
UniRef50_UPI000454BEA7: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial-like, partial|unclassified	8.80223
UniRef50_UPI00035D6C03: hypothetical protein	8.77916
UniRef50_UPI00035D6C03: hypothetical protein|unclassified	8.77916
UniRef50_L9XQN6: Anthranilate synthase component II	8.56731
UniRef50_L9XQN6: Anthranilate synthase component II|unclassified	8.56731
UniRef50_UPI0004654F37: allantoinase, partial	8.51028
UniRef50_UPI0004654F37: allantoinase, partial|unclassified	8.51028
UniRef50_UPI0003B5FD38: hypothetical protein	8.40775
UniRef50_UPI0003B5FD38: hypothetical protein|unclassified	8.40775
UniRef50_UPI0003D78324: PREDICTED: LOW QUALITY PROTEIN: uridine 5''''-monophosphate synthase-like	8.3438
UniRef50_UPI0003D78324: PREDICTED: LOW QUALITY PROTEIN: uridine 5''''-monophosphate synthase-like|unclassified	8.3438
UniRef50_Q5V214: Anthranilate synthase component II	8.15739
UniRef50_Q5V214: Anthranilate synthase component II|unclassified	8.15739
UniRef50_UPI0003B553E4: oxidoreductase	7.88287
UniRef50_UPI0003B553E4: oxidoreductase|unclassified	7.88287
UniRef50_Q9YGB2: Anthranilate synthase component 2	7.68052
UniRef50_Q9YGB2: Anthranilate synthase component 2|unclassified	7.68052
UniRef50_P31301: Dihydroorotase	7.50972
UniRef50_P31301: Dihydroorotase|unclassified	7.50972
UniRef50_UPI0003B6BD3C: hypothetical protein, partial	7.35417
UniRef50_UPI0003B6BD3C: hypothetical protein, partial|unclassified	7.35417
UniRef50_X1UAL2: Marine sediment metagenome DNA, contig: S12H4_S06498 (Fragment)	7.23502
UniRef50_X1UAL2: Marine sediment metagenome DNA, contig: S12H4_S06498 (Fragment)|unclassified	7.23502
UniRef50_X0W6C2: Marine sediment metagenome DNA, contig: S01H1_S18045 (Fragment)	7.18692
UniRef50_X0W6C2: Marine sediment metagenome DNA, contig: S01H1_S18045 (Fragment)|unclassified	7.18692
UniRef50_F5BBG2: Carbamyl phosphate synthetase (Fragment)	6.89981
UniRef50_F5BBG2: Carbamyl phosphate synthetase (Fragment)|unclassified	6.89981
UniRef50_UPI0004717ABE: hypothetical protein, partial	6.89534
UniRef50_UPI0004717ABE: hypothetical protein, partial|unclassified	6.89534
UniRef50_M4RF52: Putative truncated transposase	6.86981
UniRef50_M4RF52: Putative truncated transposase|unclassified	6.86981
UniRef50_UPI0004765464: hypothetical protein	6.75391
UniRef50_UPI0004765464: hypothetical protein|unclassified	6.75391
UniRef50_UPI000287B8CD: orotate phosphoribosyltransferase	6.73335
UniRef50_UPI000287B8CD: orotate phosphoribosyltransferase|unclassified	6.73335
UniRef50_Q757S1: Orotidine 5'-phosphate decarboxylase	6.70067
UniRef50_Q757S1: Orotidine 5'-phosphate decarboxylase|unclassified	6.70067
UniRef50_A5D247	6.64127
UniRef50_A5D247|unclassified	6.64127
UniRef50_UPI000473783F: hypothetical protein, partial	6.48991
UniRef50_UPI000473783F: hypothetical protein, partial|unclassified	6.48991
UniRef50_Q02003: Anthranilate synthase component 2	6.47811
UniRef50_Q02003: Anthranilate synthase component 2|unclassified	6.47811
UniRef50_A8V216: Carbamoyl-phosphate synthase, large subunit (Fragment)	6.29735
UniRef50_A8V216: Carbamoyl-phosphate synthase, large subunit (Fragment)|unclassified	6.29735
UniRef50_L1JWK7	6.21613
UniRef50_L1JWK7|unclassified	6.21613
UniRef50_O13410: Orotidine 5'-phosphate decarboxylase	6.21265
UniRef50_O13410: Orotidine 5'-phosphate decarboxylase|unclassified	6.21265
UniRef50_Q12SM7: Argininosuccinate synthase	6.08723
UniRef50_Q12SM7: Argininosuccinate synthase|unclassified	6.08723
UniRef50_P26923: Anthranilate synthase component 2	6.03575
UniRef50_P26923: Anthranilate synthase component 2|unclassified	6.03575
UniRef50_Q9SZX3: Argininosuccinate synthase, chloroplastic	5.89403
UniRef50_Q9SZX3: Argininosuccinate synthase, chloroplastic|unclassified	5.89403
UniRef50_UPI0003EBF17B: PREDICTED: uridine 5''''-monophosphate synthase-like	5.6339
UniRef50_UPI0003EBF17B: PREDICTED: uridine 5''''-monophosphate synthase-like|unclassified	5.6339
UniRef50_P15188: Orotidine 5'-phosphate decarboxylase	5.5755
UniRef50_P15188: Orotidine 5'-phosphate decarboxylase|unclassified	5.5755
UniRef50_A0A059LBI0	5.42025
UniRef50_A0A059LBI0|unclassified	5.42025
UniRef50_X1KMN7: Marine sediment metagenome DNA, contig: S06H3_C03534	5.1527
UniRef50_X1KMN7: Marine sediment metagenome DNA, contig: S06H3_C03534|unclassified	5.1527
UniRef50_R5IMN8	5.13728
UniRef50_R5IMN8|unclassified	5.13728
UniRef50_V5I6T2: CAD protein (Fragment)	4.98481
UniRef50_V5I6T2: CAD protein (Fragment)|unclassified	4.98481
UniRef50_A7Z7M0: Argininosuccinate synthase	4.88229
UniRef50_A7Z7M0: Argininosuccinate synthase|unclassified	4.88229
UniRef50_P61527: Argininosuccinate synthase	4.64561
UniRef50_P61527: Argininosuccinate synthase|unclassified	4.64561
UniRef50_M9MC83: Predicted transporter	4.63028
UniRef50_M9MC83: Predicted transporter|unclassified	4.63028
UniRef50_X0TH57: Marine sediment metagenome DNA, contig: S01H1_S01568 (Fragment)	4.58613
UniRef50_X0TH57: Marine sediment metagenome DNA, contig: S01H1_S01568 (Fragment)|unclassified	4.58613
UniRef50_Q9P8X9: Orotidine 5'-phosphate decarboxylase	4.52309
UniRef50_Q9P8X9: Orotidine 5'-phosphate decarboxylase|unclassified	4.52309
UniRef50_X0ZL38: Marine sediment metagenome DNA, contig: S01H4_C02400 (Fragment)	4.37534
UniRef50_X0ZL38: Marine sediment metagenome DNA, contig: S01H4_C02400 (Fragment)|unclassified	4.37534
UniRef50_UPI000473C59D: hypothetical protein, partial	4.36697
UniRef50_UPI000473C59D: hypothetical protein, partial|unclassified	4.36697
UniRef50_W2CS51	4.36043
UniRef50_W2CS51|unclassified	4.36043
UniRef50_W1XVP9: Glutamate synthase, homotetrameric (Fragment)	4.09999
UniRef50_W1XVP9: Glutamate synthase, homotetrameric (Fragment)|unclassified	4.09999
UniRef50_S6VEM8	4.01376
UniRef50_S6VEM8|unclassified	4.01376
UniRef50_UPI0001B43C90: glutamine amidotransferase, class I, partial	4.0044
UniRef50_UPI0001B43C90: glutamine amidotransferase, class I, partial|unclassified	4.0044
UniRef50_C0Z6S0: Argininosuccinate synthase	3.96666
UniRef50_C0Z6S0: Argininosuccinate synthase|unclassified	3.96666
UniRef50_B7FUW5: Predicted protein	3.87635
UniRef50_B7FUW5: Predicted protein|unclassified	3.87635
UniRef50_T0ZS81: Carbamoyl phosphate synthase small subunit (Fragment)	3.85953
UniRef50_T0ZS81: Carbamoyl phosphate synthase small subunit (Fragment)|unclassified	3.85953
UniRef50_W1XWD8	3.85736
UniRef50_W1XWD8|unclassified	3.85736
UniRef50_UPI00036972BF: hypothetical protein, partial	3.82628
UniRef50_UPI00036972BF: hypothetical protein, partial|unclassified	3.82628
UniRef50_Q9C150: Orotidine 5'-phosphate decarboxylase	3.77638
UniRef50_Q9C150: Orotidine 5'-phosphate decarboxylase|unclassified	3.77638
UniRef50_I3SL15	3.75716
UniRef50_I3SL15|unclassified	3.75716
UniRef50_UPI000444A0A8: protein prenylyltransferase, partial	3.64304
UniRef50_UPI000444A0A8: protein prenylyltransferase, partial|unclassified	3.64304
UniRef50_S6TUL9	3.63601
UniRef50_S6TUL9|unclassified	3.63601
UniRef50_UPI000473F7AC: argininosuccinate synthase, partial	3.54701
UniRef50_UPI000473F7AC: argininosuccinate synthase, partial|unclassified	3.54701
UniRef50_Q31H63: Argininosuccinate synthase	3.44161
UniRef50_Q31H63: Argininosuccinate synthase|unclassified	3.44161
UniRef50_UPI0002000EFB: dihydroorotate dehydrogenase 2	3.43732
UniRef50_UPI0002000EFB: dihydroorotate dehydrogenase 2|unclassified	3.43732
UniRef50_UPI00031564DB: hypothetical protein	3.34014
UniRef50_UPI00031564DB: hypothetical protein|unclassified	3.34014
UniRef50_X1CJB6: Marine sediment metagenome DNA, contig: S01H4_S09937 (Fragment)	3.33418
UniRef50_X1CJB6: Marine sediment metagenome DNA, contig: S01H4_S09937 (Fragment)|unclassified	3.33418
UniRef50_Q92L73: Argininosuccinate synthase	3.20981
UniRef50_Q92L73: Argininosuccinate synthase|unclassified	3.20981
UniRef50_UPI00035E0770: hypothetical protein	3.16064
UniRef50_UPI00035E0770: hypothetical protein|unclassified	3.16064
UniRef50_B7RN53	3.13648
UniRef50_B7RN53|unclassified	3.13648
UniRef50_W5CNJ2	3.10188
UniRef50_W5CNJ2|unclassified	3.10188
UniRef50_A0A017HMU3	2.93514
UniRef50_A0A017HMU3|unclassified	2.93514
UniRef50_Q04MW7: Argininosuccinate synthase	2.84136
UniRef50_Q04MW7: Argininosuccinate synthase|unclassified	2.84136
UniRef50_I1CIK3	2.82908
UniRef50_I1CIK3|unclassified	2.82908
UniRef50_A4SIM5: Argininosuccinate synthase	2.74428
UniRef50_A4SIM5: Argininosuccinate synthase|unclassified	2.74428
UniRef50_W9GVT5	2.7053
UniRef50_W9GVT5|unclassified	2.7053
UniRef50_B1MPD5	2.67795
UniRef50_B1MPD5|unclassified	2.67795
UniRef50_X1FGB7: Marine sediment metagenome DNA, contig: S03H2_L07781	2.62706
UniRef50_X1FGB7: Marine sediment metagenome DNA, contig: S03H2_L07781|unclassified	2.62706
UniRef50_V4R7W1: Anthranilate synthase subunit II	2.59728
UniRef50_V4R7W1: Anthranilate synthase subunit II|unclassified	2.59728
UniRef50_Q47BM0: Argininosuccinate synthase	2.54733
UniRef50_Q47BM0: Argininosuccinate synthase|unclassified	2.54733
UniRef50_D7FRY1	2.5429
UniRef50_D7FRY1|unclassified	2.5429
UniRef50_UPI0003B722EC: MULTISPECIES: argininosuccinate synthase	2.52104
UniRef50_UPI0003B722EC: MULTISPECIES: argininosuccinate synthase|unclassified	2.52104
UniRef50_UPI0001B41A91: anthranilate synthase component II	2.44307
UniRef50_UPI0001B41A91: anthranilate synthase component II|unclassified	2.44307
UniRef50_D9XCD5: TPR repeat-containing protein	2.42654
UniRef50_D9XCD5: TPR repeat-containing protein|unclassified	2.42654
UniRef50_Q46I72: Argininosuccinate synthase	2.3165
UniRef50_Q46I72: Argininosuccinate synthase|unclassified	2.3165
UniRef50_Q5ZJ23: Argininosuccinate synthase	2.23909
UniRef50_Q5ZJ23: Argininosuccinate synthase|unclassified	2.23909
UniRef50_D4KHB4: Anthranilate/para-aminobenzoate synthases component II	2.18789
UniRef50_D4KHB4: Anthranilate/para-aminobenzoate synthases component II|unclassified	2.18789
UniRef50_A6G2L7: TPR repeat	2.17841
UniRef50_A6G2L7: TPR repeat|unclassified	2.17841
UniRef50_V8HRQ0	2.15112
UniRef50_V8HRQ0|unclassified	2.15112
UniRef50_W5TMR1	2.11175
UniRef50_W5TMR1|unclassified	2.11175
UniRef50_Q4FNX4: Argininosuccinate synthase	2.03682
UniRef50_Q4FNX4: Argininosuccinate synthase|unclassified	2.03682
UniRef50_F9YAM3	2.032
UniRef50_F9YAM3|unclassified	2.032
UniRef50_C3MFT1	1.99784
UniRef50_C3MFT1|unclassified	1.99784
UniRef50_T3GG07: MGS-like domain protein (Fragment)	1.95348
UniRef50_T3GG07: MGS-like domain protein (Fragment)|unclassified	1.95348
UniRef50_X1D7U9: Marine sediment metagenome DNA, contig: S01H4_S16507 (Fragment)	1.94563
UniRef50_X1D7U9: Marine sediment metagenome DNA, contig: S01H4_S16507 (Fragment)|unclassified	1.94563
UniRef50_A5VNQ2	1.94265
UniRef50_A5VNQ2|unclassified	1.94265
UniRef50_UPI00028867A5: aspartate carbamoyltransferase catalytic subunit	1.93292
UniRef50_UPI00028867A5: aspartate carbamoyltransferase catalytic subunit|unclassified	1.93292
